AC__vOUT__phase X,AC__vOUT__phase Y
1,-1.449041460818777e-05
1.023059729842509,-1.482455965435853e-05
1.046651210825427,-1.516640999502217e-05
1.070786704986395,-1.55161433121881e-05
1.095478757122332,-1.587394138516479e-05
1.12074020130978,-1.62399901850425e-05
1.146584167575622,-1.661447997135456e-05
1.173024088721613,-1.699760539096775e-05
1.200073707306289,-1.738956557925302e-05
1.227747082787869,-1.779056426358917e-05
1.256058598831886,-1.820080986925331e-05
1.285022970787309,-1.862051562775314e-05
1.314655253335082,-1.904989968765731e-05
1.344970848313024,-1.948918522798156e-05
1.375985512721172,-1.993860057418941e-05
1.407715366911727,-2.039837931686788e-05
1.44017690296786,-2.086876043313985e-05
1.473386993275719,-2.134998841087607e-05
1.507362899294123,-2.184231337577153e-05
1.542122280526466,-2.23459912213522e-05
1.57768320369952,-2.286128374197962e-05
1.614064152153895,-2.338845876892258e-05
1.651284035451041,-2.392779030956656e-05
1.689362199201789,-2.447955868983332e-05
1.728318435121529,-2.504405069988467e-05
1.768172991317259,-2.562155974318606e-05
1.808946582811855,-2.621238598900758e-05
1.850660402311025,-2.68168365284416e-05
1.893336131218546,-2.743522553401815e-05
1.936995950905506,-2.806787442300082e-05
1.98166255423942,-2.871511202444863e-05
2.027359157379196,-2.937727475012972e-05
2.074109511842097,-3.00547067693768e-05
2.121937916848953,-3.074776018797436e-05
2.170869231954065,-3.145679523117122e-05
2.22092888996634,-3.218218043091306e-05
2.272142910168386,-3.292429281739269e-05
2.32453791184044,-3.368351811501733e-05
2.37814112809615,-3.446025094289476e-05
2.432980420037406,-3.525489501994288e-05
2.489084291235582,-3.606786337472864e-05
2.546481902546706,-3.689957856014625e-05
2.60520308726827,-3.775047287304551e-05
2.665278366645546,-3.862098857892478e-05
2.726738965735475,-3.951157814180523e-05
2.789616829636377,-4.042270445940626e-05
2.853944640091907,-4.135484110374358e-05
2.919755832477902,-4.230847256727559e-05
2.987084613180931,-4.328409451472596e-05
3.055965977377597,-4.428221404071292e-05
3.126435727223822,-4.530334993331968e-05
3.198530490463571,-4.634803294374241e-05
3.272287739466687,-4.741680606215654e-05
3.347745810705742,-4.85102247999442e-05
3.424943924682006,-4.962885747842999e-05
3.503922206310914,-5.077328552427462e-05
3.584721705777611,-5.194410377168059e-05
3.667384419873419,-5.314192077156642e-05
3.751953313824325,-5.436735910787036e-05
3.838472343622819,-5.562105572114807e-05
3.926986478874702,-5.690366223963242e-05
4.017541726172737,-5.821584531792717e-05
4.110185153009286,-5.955828698351132e-05
4.20496491224037,-6.093168499123315e-05
4.30193026711386,-6.233675318597921e-05
