AC__vOUT__phase X,AC__vOUT__phase Y
1,-0.0003562314859993682
1.023059729842509,-0.0003644460878277194
1.046651210825427,-0.0003728501161549821
1.070786704986395,-0.0003814479391050462
1.095478757122332,-0.0003902440255295571
1.12074020130978,-0.0003992429473306722
1.146584167575622,-0.0004084493818373771
1.173024088721613,-0.0004178681142366003
1.200073707306289,-0.0004275040400603881
1.227747082787869,-0.0004373621677304334
1.256058598831886,-0.0004474476211612799
1.285022970787309,-0.0004577656424235558
1.314655253335082,-0.0004683215944686223
1.344970848313024,-0.0004791209639160499
1.375985512721172,-0.0004901693639053742
1.407715366911727,-0.0005014725370136119
1.44017690296786,-0.0005130363582400532
1.473386993275719,-0.0005248668380598862
1.507362899294123,-0.0005369701255482314
1.542122280526466,-0.0005493525115762211
1.57768320369952,-0.0005620204320807758
1.614064152153895,-0.0005749804714097825
1.651284035451041,-0.0005882393657444116
1.689362199201789,-0.0006018040066003515
1.728318435121529,-0.0006156814444097789
1.768172991317259,-0.0006298788921859335
1.808946582811855,-0.00064440372927219
1.850660402311025,-0.0006592635051775874
1.893336131218546,-0.0006744659435008044
1.936995950905506,-0.0006900189459446166
1.98166255423942,-0.0007059305964229318
2.027359157379196,-0.0007222091652625278
2.074109511842097,-0.0007388631135016824
2.121937916848953,-0.0007559010972879314
2.170869231954065,-0.0007733319723772324
2.22092888996634,-0.000791164798736883
2.272142910168386,-0.0008094088452545774
2.32453791184044,-0.000828073594556057
2.37814112809615,-0.0008471687479338495
2.432980420037406,-0.0008667042303896658
2.489084291235582,-0.0008866901957930753
2.546481902546706,-0.0009071370321591363
2.60520308726827,-0.0009280553670477251
2.665278366645546,-0.0009494560730873782
2.726738965735475,-0.0009713502736265066
2.789616829636377,-0.00099374934851493
2.853944640091907,-0.001016664940018731
2.919755832477902,-0.001040108958871498
2.987084613180931,-0.00106409359046512
3.055965977377597,-0.001088631301183329
3.126435727223822,-0.001113734844881295
3.198530490463571,-0.001139417269514642
3.272287739466687,-0.001165691923921324
3.347745810705742,-0.001192572464759889
3.424943924682006,-0.001220072863607742
3.503922206310914,-0.001248207414223082
3.584721705777611,-0.001276990739974312
3.667384419873419,-0.001306437801440756
3.751953313824325,-0.001336563904188655
3.838472343622819,-0.001367384706726461
3.926986478874702,-0.001398916228643611
4.017541726172737,-0.001431174858936933
4.110185153009286,-0.001464177364529094
4.20496491224037,-0.001497940898983464
4.30193026711386,-0.001532483011419946
4.401131616874816,-0.001567821655636404
4.502620522961273,-0.001603975199440424
4.606449735804095,-0.001640962434196267
4.712673222244832,-0.001678802584591975
4.821346193585822,-0.001717515318631693
4.932525134287118,-0.001757120757858426
5.046267831325163,-0.001797639487812514
5.162633404228463,-0.001839092568731291
5.281682335805882,-0.001881501546495467
5.403476503583515,-0.001924888463827934
5.528079211966493,-0.001969275871750803
5.655555225142428,-0.002014686841306664
5.7859708007436,-0.002061144975550097
5.919393724285391,-0.00210867442181574
6.055893344398853,-0.002157299884269228
6.195540608875736,-0.002207046636747572
6.338408101544702,-0.002257940535895624
6.484570079997891,-0.002310008034605464
6.634102514187457,-0.002363276195765705
6.787083125912126,-0.002417772706327844
6.943591429214308,-0.00247352589169698
7.103708771708749,-0.002530564730454381
7.267518376864211,-0.002588918869419561
7.435105387260166,-0.00264861863905965
7.606556908840965,-0.002709695069254137
7.781962056190506,-0.002772179905423131
7.961411998850911,-0.002836105625027519
8.145000008709319,-0.002901505454449635
8.332821508477386,-0.002968413386263189
8.52497412128872,-0.003036864196901417
8.721557721440014,-0.003106893464732689
8.922674486302265,-0.003178537588552887
9.12842894942904,-0.003251833806504263
9.338928054889408,-0.003326820215430529
9.554281212853782,-0.003403535790678266
9.774600356461546,-0.003482020406354978
10.00000000000004,-0.003562314856054265
10.23059729842512,-0.003644460874058916
10.4665121082543,-0.003728501157032947
10.70786704986399,-0.003814479386213853
10.95478757122336,-0.003902440250116592
11.20740201309784,-0.003992429467761138
11.46584167575626,-0.004084493812435632
11.73024088721618,-0.004178681136007522
12.00073707306293,-0.004275040393795308
12.27747082787874,-0.004373621670013802
12.5605859883189,-0.00447447620380619
12.85022970787314,-0.004577656415876345
13.14655253335087,-0.004683215935735288
13.44970848313029,-0.00479120962957596
13.75985512721177,-0.004901693628790745
14.07715366911733,-0.005014725359146634
14.40176902967865,-0.005130363568636429
14.73386993275725,-0.005248668365955732
15.07362899294129,-0.005369701239900142
15.42122280526472,-0.00549352509917677
15.77683203699526,-0.005620204303150329
16.140641521539,-0.005749804695294879
16.51284035451047,-0.005882393637416979
16.89362199201796,-0.006018040044667984
17.28318435121535,-0.006156814421363774
17.68172991317265,-0.006298788897630417
18.08946582811861,-0.006444037266894891
18.50660402311032,-0.006592635024240359
18.93336131218553,-0.006744659405645835
19.36995950905513,-0.006900189428130781
19.81662554239427,-0.007059305930825393
20.27359157379204,-0.00722209161698792
20.74109511842104,-0.007388631094115357
21.2193791684896,-0.007559010929357055
21.70869231954073,-0.007733319677450085
22.20928889966348,-0.007911647938054879
22.72142910168394,-0.00809408840003497
23.24537911840449,-0.008280735889633397
23.78141128096158,-0.00847168741976005
24.32980420037415,-0.008667042240415574
24.8908429123559,-0.008866901890278037
25.46481902546715,-0.009071370249479137
26.0520308726828,-0.009280553589985491
26.65278366645556,-0.009494560645201437
27.26738965735485,-0.009713502645057336
27.89616829636386,-0.009937493388026568
28.53944640091917,-0.01016664929674334
29.19755832477912,-0.01040108947851509
29.87084613180941,-0.01064093578308884
30.55965977377608,-0.01088631288245655
31.26435727223833,-0.01113734831073271
31.98530490463582,-0.01139417254813635
32.72287739466699,-0.01165691908266069
33.47745810705754,-0.01192572447620688
34.24943924682018,-0.01220072845367884
35.03922206310926,-0.01248207394807251
35.84721705777623,-0.01276990719301921
36.67384419873432,-0.01306437779425575
37.51953313824338,-0.01336563880218224
38.38472343622832,-0.01367384681210234
39.26986478874716,-0.01398916201475645
40.17541726172751,-0.01431174829446863
41.101851530093,-0.0146417733313978
42.04964912240384,-0.01497940865564807
43.01930267113875,-0.01532482975236303
44.01131616874832,-0.01567821617071633
45.02620522961289,-0.01603975158383517
46.06449735804111,-0.01640962389837645
47.12673222244849,-0.01678802537372663
48.2134619358584,-0.01717515267687184
49.32525134287136,-0.01757120703631967
50.46267831325181,-0.01797639429379631
51.62633404228481,-0.01839092506534899
52.816823358059,-0.01881501479545486
