AC__vOUT__phase X,AC__vOUT__phase Y
1,-0.0002423177955357582
1.023059729842509,-0.0002479055784367885
1.046651210825427,-0.0002536222141019312
1.070786704986395,-0.0002594706738411158
1.095478757122332,-0.0002654539974818763
1.12074020130978,-0.0002715752949493481
1.146584167575622,-0.0002778377478827002
1.173024088721613,-0.000284244611288841
1.200073707306289,-0.0002907992152342593
1.227747082787869,-0.0002975049665758773
1.256058598831886,-0.000304365350731817
1.285022970787309,-0.0003113839334930011
1.314655253335082,-0.0003185643628765276
1.344970848313024,-0.0003259103710217828
1.375985512721172,-0.0003334257761302796
1.407715366911727,-0.0003411144844502253
1.44017690296786,-0.0003489804923068564
1.473386993275719,-0.0003570278881795896
1.507362899294123,-0.0003652608548270717
1.542122280526466,-0.0003736836714612341
1.57768320369952,-0.0003823007159714797
1.614064152153895,-0.000391116467200158
1.651284035451041,-0.0004001355072705124
1.689362199201789,-0.0004093625239683112
1.728318435121529,-0.0004188023131783955
1.768172991317259,-0.0004284597813774158
1.808946582811855,-0.0004383399481840466
1.850660402311025,-0.0004484479489680157
1.893336131218546,-0.0004587890375192875
1.936995950905506,-0.0004693685887788032
1.98166255423942,-0.0004801921016321915
2.027359157379196,-0.0004912652017678966
2.074109511842097,-0.0005025936446012193
2.121937916848953,-0.0005141833182657811
2.170869231954065,-0.0005260402466739751
2.22092888996634,-0.0005381705926479856
2.272142910168386,-0.000550580661123012
2.32453791184044,-0.0005632769024243558
2.37814112809615,-0.0005762659156200769
2.432980420037406,-0.0005895544519509621
2.489084291235582,-0.000603149418339586
2.546481902546706,-0.000617057880980292
2.60520308726827,-0.0006312870690119558
2.665278366645546,-0.0006458443782754415
2.726738965735475,-0.0006607373751577071
2.789616829636377,-0.0006759738005245468
2.853944640091907,-0.0006915615737440308
2.919755832477902,-0.0007075087968027149
2.987084613180931,-0.0007238237585167779
3.055965977377597,-0.0007405149388402581
3.126435727223822,-0.0007575910132726445
3.198530490463571,-0.0007750608573680977
3.272287739466687,-0.0007929335513486612
3.347745810705742,-0.0008112183848238428
3.424943924682006,-0.0008299248616190371
3.503922206310914,-0.0008490627047152844
3.584721705777611,-0.0008686418613029389
3.667384419873419,-0.0008886725079518768
3.751953313824325,-0.0009091650559009251
3.838472343622819,-0.0009301301564692665
3.926986478874702,-0.0009515787065926235
4.017541726172737,-0.0009735218544871124
4.110185153009286,-0.0009959710054437002
4.20496491224037,-0.001018937827756282
4.30193026711386,-0.001042434258786455
4.401131616874816,-0.001066472511168149
4.502620522961273,-0.001091065079155332
4.606449735804095,-0.001116224745116094
4.712673222244832,-0.001141964586176472
4.821346193585822,-0.001168297981017502
4.932525134287118,-0.001195238616828984
5.046267831325163,-0.001222800496423615
5.162633404228463,-0.001250997945515171
5.281682335805882,-0.001279845620164511
5.403476503583515,-0.001309358514397301
5.528079211966493,-0.001339551967997379
5.655555225142428,-0.001370441674479857
5.7859708007436,-0.00140204368924806
5.919393724285391,-0.001434374437938573
6.055893344398853,-0.001467450724958722
6.195540608875736,-0.001501289742220919
6.338408101544702,-0.00153590907807843
6.484570079997891,-0.001571326726467191
6.634102514187457,-0.001607561096258436
6.787083125912126,-0.00164463102082699
6.943591429214308,-0.00168255576784021
7.103708771708749,-0.00172135504927265
7.267518376864211,-0.001761049031651667
7.435105387260166,-0.001801658346539286
7.606556908840965,-0.001843204101255765
7.781962056190506,-0.001885707889850467
7.961411998850911,-0.001929191804325687
8.145000008709319,-0.001973678446119316
8.332821508477386,-0.002019190937852289
8.52497412128872,-0.002065752935346921
8.721557721440014,-0.002113388639922395
8.922674486302265,-0.002162122810973758
9.12842894942904,-0.002211980778841016
9.338928054889408,-0.002262988457974945
9.554281212853782,-0.002315172360406556
9.774600356461546,-0.00236855960952711
10.00000000000004,-0.002423177954185932
10.23059729842512,-0.002479055783113299
10.4665121082543,-0.002536222139675915
10.70786704986399,-0.00259470673697267
10.95478757122336,-0.002654539973278447
11.20740201309784,-0.00271575294784413
11.46584167575626,-0.002778377477060897
11.73024088721618,-0.002842446110997291
12.00073707306293,-0.002907992150317608
12.27747082787874,-0.002975049663590445
12.5605859883189,-0.003043653504996352
12.85022970787314,-0.003113839332443839
13.14655253335087,-0.003185643626103116
13.44970848313029,-0.003259103707367222
13.75985512721177,-0.003334257758250402
14.07715366911733,-0.003411144841233791
14.40176902967865,-0.003489804919568739
14.73386993275725,-0.003570278878048327
15.07362899294129,-0.00365260854425787
15.42122280526472,-0.003736836710315438
15.77683203699526,-0.003823007155113729
16.140641521539,-0.003911164667074815
